,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
10925,0,1,1,2,3,3,2,3,1,0.41209598210794973,1.3081963814853845,2.97611082418684,0.11342452186180223,0.47199153697742047,simulated,simulated,simulated,4
16473,0,1,2,0,2,3,4,4,3,0.41208464532693156,1.2218379967104087,2.97611082418684,0.0844186647691442,0.49891425304192705,simulated,simulated,simulated,5
18985,0,1,2,0,2,3,4,5,0,0.4120807294952067,1.2500544044164856,2.97611082418684,0.09390354732991771,0.5104658037751786,simulated,simulated,simulated,3
9988,0,1,2,3,2,2,3,1,0,0.4120784986671686,1.318082239479196,2.97611082418684,0.11676374248839955,0.4649667522551303,simulated,simulated,simulated,5
16925,0,1,2,3,0,4,1,4,2,0.41206375812332596,1.3541515821682706,2.97611082418684,0.1288981065341425,0.4779706800702579,simulated,simulated,simulated,3
15521,0,1,1,2,3,0,1,4,4,0.4120569623490409,1.339885621941608,2.97611082418684,0.12411141138372034,0.49213106862094413,simulated,simulated,simulated,3
16299,0,1,2,3,2,4,3,3,3,0.41201493312240367,1.3761151090149013,2.97611082418684,0.136326874065475,0.49764980654875934,simulated,simulated,simulated,4
14990,0,0,1,2,1,3,4,1,1,0.41198947713652867,1.2211420370083939,2.97611082418684,0.08427998424115973,0.46396460683714846,simulated,simulated,simulated,6
15659,0,1,2,2,3,1,4,2,2,0.4119891323227596,1.4073906233868083,2.97611082418684,0.14686152894331098,0.4994086130890848,simulated,simulated,simulated,4
18004,0,1,2,0,3,4,2,5,4,0.4119732012523012,1.2760649957540318,2.97611082418684,0.10275086816594783,0.5049218863075322,simulated,simulated,simulated,4
14034,0,1,2,3,2,1,3,4,3,0.41197113417138054,1.3948245301084368,2.97611082418684,0.14265720675088867,0.5057009209205904,simulated,simulated,simulated,4
13063,0,1,2,3,4,0,3,0,2,0.4119621772543758,1.3770736855472265,2.97611082418684,0.13670172026849137,0.47888030315879726,simulated,simulated,simulated,4
10984,0,1,1,2,1,2,0,3,3,0.4119590573353804,1.1643430514290398,2.97611082418684,0.06522543411519742,0.4227055283775282,simulated,simulated,simulated,5
13688,0,1,2,2,3,0,4,1,4,0.4119510501777581,1.41093148237865,2.97611082418684,0.14808937155121768,0.4970072784450983,simulated,simulated,simulated,4
18634,0,1,2,3,2,0,2,4,5,0.4119285673849933,1.4370586394382792,2.97611082418684,0.15689081406795982,0.5214597606675427,simulated,simulated,simulated,2
15463,0,1,2,0,2,3,4,4,2,0.4119273406280426,1.206383932114591,2.97611082418684,0.07938326479110296,0.48752086100706216,simulated,simulated,simulated,5
12100,0,1,0,2,3,3,4,2,0,0.411926062647757,1.3854972807661725,2.97611082418684,0.13956823861897866,0.5096173656879927,simulated,simulated,simulated,5
13297,0,1,1,2,0,1,3,4,2,0.41190738078300604,1.3099379166701817,2.97611082418684,0.11419829466982506,0.5118089594171656,simulated,simulated,simulated,4
11261,0,1,0,2,3,4,0,1,1,0.4119018586626193,1.2390052880484415,2.97611082418684,0.09036981570219076,0.40548981321439215,simulated,simulated,simulated,5
16835,0,1,2,3,2,4,3,2,0,0.41188749310609896,1.389866613055174,2.97611082418684,0.14107494310154411,0.4940020298965633,simulated,simulated,simulated,3
20132,0,1,2,0,3,4,1,5,2,0.4118808159616547,1.2181787774918849,2.97611082418684,0.08339296357098053,0.4642094320967137,simulated,simulated,simulated,4
17195,0,1,2,2,3,4,0,1,0,0.4118471921616216,1.2836723680851332,2.97611082418684,0.10543302277018707,0.4088436894120143,simulated,simulated,simulated,4
15203,0,1,2,3,1,0,2,4,0,0.41184109927618984,1.3817241616186373,2.97611082418684,0.13838540002669722,0.5164477469760984,simulated,simulated,simulated,4
11109,0,0,1,2,1,1,3,4,2,0.41181521139826294,1.2247514596778122,2.97611082418684,0.08566704845456447,0.48424940866039845,simulated,simulated,simulated,5
12399,0,1,2,3,1,4,1,0,0,0.4117978746336217,1.303121209153146,2.97611082418684,0.1120173257933346,0.4727602262759555,simulated,simulated,simulated,4
7186,0,1,1,2,3,1,0,2,3,0.41179573575381045,1.2278150363963363,2.97611082418684,0.08671591342606297,0.4186617312475417,simulated,simulated,simulated,5
16862,0,1,0,2,2,3,4,3,0,0.41179392971456386,1.3378618881749413,2.97611082418684,0.12369445127390169,0.5011439180331847,simulated,simulated,simulated,5
14531,0,1,0,2,3,4,4,3,3,0.41178676220427657,1.4235766391864726,2.97611082418684,0.15250254592538548,0.519604160094328,simulated,simulated,simulated,5
7850,0,1,2,3,1,2,3,3,2,0.41175003198128923,1.2894413706215664,2.97611082418684,0.10746861968128513,0.47435273032884884,simulated,simulated,simulated,5
20687,0,1,0,2,0,3,4,5,6,0.41172395497553094,1.367258371900287,2.97611082418684,0.13364190889644847,0.5279343256306146,simulated,simulated,simulated,3
