,gamma,informativity,complexity
1445,84.71337178200476,0.4394306276704161,1.6986520588845766
1446,84.97402512642356,0.43943062767041563,1.698652058884583
1447,85.23548047133569,0.43943062767041585,1.698652058884589
1448,85.49774028440478,0.43943062767041585,1.6986520588845946
1449,85.76080704088719,0.4394306276704163,1.6986520588846004
1450,86.02468322365549,0.43943062767041585,1.6986520588846046
1451,86.28937132322157,0.43177654379478536,1.6343766019192068
1452,86.55487383776055,0.44171746592799055,1.7190305530385719
1453,86.82119327313399,0.4394306276704161,1.6986520588846163
1454,87.0883321429137,0.4340633820523634,1.6547550960735358
1455,87.35629296840563,0.43943062767041674,1.6986520588846235
1456,87.62507827867326,0.4394306276704161,1.6986520588846266
1457,87.89469061056195,0.4394306276704165,1.698652058884629
1458,88.16513250872246,0.4317765437947998,1.6343766019204653
1459,88.43640652563519,0.43177654379480135,1.6343766019205994
1460,88.70851522163433,0.4394306276704161,1.6986520588846357
1461,88.98146116493176,0.4394306276704161,1.6986520588846379
1462,89.25524693164164,0.4340633820523776,1.654755096074752
1463,89.5298751058044,0.4394306276704161,1.6986520588846412
1464,89.80534827941125,0.4394306276704163,1.6986520588846428
1465,90.08166905242881,0.43943062767041674,1.6986520588846439
1466,90.35884003282332,0.4394306276704163,1.698652058884645
1467,90.63686383658563,0.43943062767041674,1.6986520588846463
1468,90.91574308775552,0.43943062767041674,1.6986520588846477
1469,91.19548041844666,0.4317765437948111,1.6343766019215131
1470,91.47607846887158,0.4394306276704163,1.698652058884649
1471,91.75753988736624,0.4417174659279903,1.7190305530385754
1472,92.03986733041542,0.43943062767041696,1.6986520588846508
1473,92.32306346267745,0.43177654379481356,1.6343766019217263
1474,92.60713095700955,0.44171746592799055,1.7190305530385759
1475,92.89207249449308,0.43177654379481467,1.6343766019218107
1476,93.17789076445865,0.4394306276704163,1.698652058884653
1477,93.46458846451183,0.4417174659279903,1.7190305530385759
1478,93.75216830055822,0.43943062767041674,1.698652058884654
1479,94.04063298682924,0.43943062767041696,1.6986520588846545
1480,94.32998524590776,0.4394306276704161,1.698652058884655
1481,94.62022780875361,0.43177654379481667,1.6343766019219994
1482,94.91136341472962,0.43943062767041674,1.6986520588846556
1483,95.20339481162719,0.43943062767041674,1.698652058884656
1484,95.49632475569236,0.4394306276704163,1.698652058884656
1485,95.79015601165197,0.4394306276704165,1.6986520588846565
1486,96.0848913527394,0.43943062767041674,1.698652058884657
1487,96.38053356072119,0.43943062767041674,1.698652058884657
1488,96.67708542592284,0.4394306276704165,1.6986520588846572
1489,96.97454974725544,0.43943062767041696,1.698652058884657
1490,97.27292933224207,0.43943062767041674,1.6986520588846572
1491,97.57222699704414,0.43943062767041696,1.6986520588846576
1492,97.87244556648818,0.43943062767041674,1.6986520588846576
1493,98.17358787409228,0.4394306276704163,1.6986520588846574
1494,98.47565676209292,0.43943062767041674,1.6986520588846579
1495,98.778655081472,0.43177654379481867,1.6343766019222081
1496,99.08258569198333,0.43943062767041674,1.6986520588846579
1497,99.38745146218005,0.4394306276704172,1.6986520588846579
1498,99.6932552694414,0.4394306276704165,1.6986520588846579
1499,100.0,0.4394306276704165,1.698652058884658
