,Unnamed: 0,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],Language,Area,dist_to_hull,r patterns,theta patterns
7723,7723,0,1,2,0,0,2,0,2,3,0.1783421138335044,0.8006447164283923,simulated7724,simulated,0.054347026402068815,3.0,2.0
7724,7724,0,1,0,2,2,3,0,0,2,0.17387682060027565,1.0583620075773041,simulated7725,simulated,0.11013516909202016,2.0,2.0
7725,7725,0,1,2,3,1,0,0,0,1,0.22759557275672204,1.1709019880282607,simulated7726,simulated,0.07963486843076154,3.0,2.0
7726,7726,0,0,0,0,1,0,2,3,3,0.15006991713176876,0.6156647308593388,simulated7727,simulated,0.042493701489826334,2.0,3.0
7727,7727,0,1,2,3,1,2,3,2,2,0.25452878189615696,1.301591242991741,simulated7728,simulated,0.07161327094886834,3.0,2.0
7728,7728,0,1,2,3,2,0,1,3,0,0.1995675101564307,1.2943195551529771,simulated7729,simulated,0.12501681734761194,2.0,1.0
7729,7729,0,1,0,0,1,2,0,0,3,0.1260003176641441,0.6771402092130692,simulated7730,simulated,0.08095908818959817,3.0,3.0
7730,7730,0,1,0,2,3,3,0,1,1,0.20473079005603312,1.1774171140342786,simulated7731,simulated,0.10332559760093743,2.0,2.0
7731,7731,0,1,2,0,3,1,3,2,0,0.21994062306360007,1.1064868431122692,simulated7732,simulated,0.07458401933367133,2.0,1.0
7732,7732,0,1,2,0,1,3,3,3,0,0.25134954872542137,1.0750227301403579,simulated7733,simulated,0.03752787083679745,2.0,2.0
7733,7733,0,0,1,2,2,1,0,3,1,0.2060728073907686,0.939871846801584,simulated7734,simulated,0.054938128109178086,3.0,2.0
7734,7734,0,0,1,2,2,0,1,3,3,0.19154091642763094,1.0291286405889273,simulated7735,simulated,0.0870048813400171,1.0,2.0
7735,7735,0,1,2,1,0,2,3,2,1,0.20998478512310734,1.1541698932242022,simulated7736,simulated,0.09370076446151984,2.0,1.0
7736,7736,0,1,2,2,1,1,0,1,3,0.19060149165846751,1.0856144655918667,simulated7737,simulated,0.09917859138649762,3.0,2.0
7737,7737,0,1,0,2,3,3,1,0,3,0.1909442657749052,1.2276860740424145,simulated7738,simulated,0.12424862954221665,2.0,3.0
7738,7738,0,1,0,2,2,0,3,3,0,0.22735962499631854,1.2095259213795837,simulated7739,simulated,0.08563985633654808,2.0,2.0
7739,7739,0,1,2,3,3,0,1,3,3,0.2020900573965172,1.2366381063644705,simulated7740,simulated,0.11445857462142553,2.0,3.0
7740,7740,0,1,2,0,2,2,3,3,3,0.2818041629884525,1.1246142118440772,simulated7741,simulated,0.01754004038034774,2.0,3.0
7741,7741,0,1,0,0,2,2,1,3,0,0.1586158564041532,0.9127603430370604,simulated7742,simulated,0.09601141282310527,3.0,3.0
7742,7742,0,1,2,0,0,1,3,0,0,0.21943251914863135,0.9417949628572484,simulated7743,simulated,0.04222574497979269,3.0,3.0
7743,7743,0,0,1,2,1,2,1,3,1,0.17392457470068368,1.0585923080913606,simulated7744,simulated,0.11013022360877067,2.0,2.0
7744,7744,0,0,1,2,1,1,1,3,3,0.19384849676264596,1.0694143503683544,simulated7745,simulated,0.09277337438834253,2.0,2.0
7745,7745,0,1,1,2,3,2,2,3,0,0.20957953699715134,1.2712528505875855,simulated7746,simulated,0.11187480574388067,2.0,3.0
7746,7746,0,1,0,2,3,0,2,3,0,0.16753821078765574,1.2040129625214164,simulated7747,simulated,0.14410700988071354,2.0,2.0
7747,7747,0,1,2,1,2,2,2,3,2,0.18163173624718887,1.153076155948074,simulated7748,simulated,0.12131477667601208,2.0,3.0
7748,7748,0,1,2,0,0,3,1,1,3,0.20273328886843497,0.9088248858766764,simulated7749,simulated,0.05199616442062604,3.0,2.0
7749,7749,0,1,1,0,1,2,3,3,1,0.2631735859703723,0.9831760408493844,simulated7750,simulated,0.007694434153295389,2.0,3.0
7750,7750,0,1,2,1,1,3,3,3,1,0.2295368864076297,1.1585245116187084,simulated7751,simulated,0.07535042601441258,2.0,2.0
7751,7751,0,1,2,3,1,3,3,2,3,0.224183288010086,1.271878137792565,simulated7752,simulated,0.09751060844656108,2.0,2.0
7752,7752,0,1,2,3,2,2,1,3,1,0.2387777558834749,1.3230054029406368,simulated7753,simulated,0.09019831046280036,2.0,3.0
7753,7753,0,1,2,3,3,1,3,2,2,0.22606762383710574,1.2624739466087072,simulated7754,simulated,0.0943234772610355,3.0,3.0
7754,7754,0,0,1,0,0,2,1,3,0,0.1440460155061355,0.6044574918249496,simulated7755,simulated,0.04493891873166793,2.0,2.0
7755,7755,0,1,2,0,3,3,3,2,1,0.22445065147081375,1.1174632995481302,simulated7756,simulated,0.07238309631856643,2.0,2.0
7756,7756,0,1,2,3,1,1,2,0,3,0.24295558255838576,1.2996725222442267,simulated7757,simulated,0.0828021502626401,2.0,2.0
7757,7757,0,1,2,0,2,0,3,0,0,0.2187064705772173,1.037634599403134,simulated7758,simulated,0.06206636413363345,3.0,3.0
7758,7758,0,1,1,0,2,1,2,3,0,0.21803555250180184,1.0105965680808526,simulated7759,simulated,0.05731697512497558,2.0,2.0
7759,7759,0,1,1,2,0,1,1,0,3,0.1732231423388071,1.0580008118874058,simulated7760,simulated,0.11071043633631933,3.0,2.0
7760,7760,0,1,0,2,2,2,3,3,1,0.2342711495306393,1.2301393835544798,simulated7761,simulated,0.08168036620964364,1.0,3.0
7761,7761,0,1,2,2,1,3,2,2,0,0.17499457524203854,1.1587749268926892,simulated7762,simulated,0.12892370789938815,3.0,2.0
7762,7762,0,0,1,2,1,3,2,0,2,0.17302522199012582,1.0218832449520885,simulated7763,simulated,0.1036796659656075,3.0,3.0
7763,7763,0,1,2,0,3,1,2,3,0,0.21588177035935807,1.1071865704629753,simulated7764,simulated,0.0787006435753064,3.0,1.0
7764,7764,0,1,2,0,1,3,1,2,0,0.19888104713243115,0.9709262974896384,simulated7765,simulated,0.0681706238856543,2.0,1.0
7765,7765,0,1,2,2,2,3,0,0,2,0.1901257882629488,1.0969313453529341,simulated7766,simulated,0.10189235700538532,2.0,2.0
7766,7766,0,1,2,0,1,0,0,1,3,0.17897234882660906,0.8154229919850613,simulated7767,simulated,0.05667178660308465,2.0,2.0
7767,7767,0,1,0,2,1,1,0,0,3,0.18186239518886915,1.0157227171486003,simulated7768,simulated,0.09380359311109157,3.0,3.0
7768,7768,0,1,0,2,2,3,2,3,3,0.1713832978071308,1.1657695536597683,simulated7769,simulated,0.1338121102375894,2.0,3.0
7769,7769,0,1,2,3,1,2,0,2,1,0.26273112488287764,1.2484472035292395,simulated7770,simulated,0.05606087597042201,2.0,1.0
7770,7770,0,1,1,2,0,3,3,3,3,0.24913607258564066,1.2609556012343102,simulated7771,simulated,0.071278281233871,2.0,3.0
7771,7771,0,1,2,3,3,3,2,0,3,0.22742201002290294,1.2871943676868958,simulated7772,simulated,0.09643687507151101,2.0,2.0
7772,7772,0,1,2,3,0,0,3,2,3,0.1892754361320388,1.2051787670696092,simulated7773,simulated,0.1227522659899724,2.0,3.0
7773,7773,0,1,2,0,2,1,3,3,2,0.2666224271782145,1.1180682317812718,simulated7774,simulated,0.03117494983942597,3.0,2.0
7774,7774,0,1,1,1,2,2,0,3,1,0.17229614171298113,1.0161359190838608,simulated7775,simulated,0.1032390575557517,2.0,2.0
7775,7775,0,0,1,1,0,2,3,3,2,0.18481477412407865,0.963444458148474,simulated7776,simulated,0.0804570215366409,3.0,2.0
7776,7776,0,1,2,3,2,0,2,1,3,0.20425192686513194,1.3138282977779818,simulated7777,simulated,0.1231025465433795,2.0,1.0
7777,7777,0,1,0,0,2,0,3,1,1,0.19182749762679407,0.9488494736875922,simulated7778,simulated,0.07071281642874615,2.0,2.0
7778,7778,0,0,0,1,2,1,1,3,1,0.1313595210608025,0.911452431854112,simulated7779,simulated,0.12247435245351955,2.0,2.0
7779,7779,0,1,0,0,1,1,0,2,3,0.13550993772179254,0.6926366314029222,simulated7780,simulated,0.07472548022203936,3.0,3.0
7780,7780,0,1,2,3,2,0,0,3,0,0.20357960436756084,1.2323085484475391,simulated7781,simulated,0.1123747720333333,3.0,2.0
7781,7781,0,1,1,2,2,2,3,2,2,0.25536551162949905,1.2532109532005409,simulated7782,simulated,0.06401962389797894,2.0,2.0
7782,7782,0,1,2,2,1,0,3,3,0,0.22903865241844,1.2664254729762263,simulated7783,simulated,0.0919410704733113,3.0,2.0
7783,7783,0,0,1,2,2,1,3,2,0,0.23168784740676165,1.0796993441052685,simulated7784,simulated,0.0577334780680178,3.0,2.0
7784,7784,0,1,2,0,3,3,1,1,1,0.23718268061907266,1.0579637261753,simulated7785,simulated,0.04800579344139034,3.0,3.0
7785,7785,0,1,2,3,1,1,1,1,3,0.2331523091837933,1.2274693676246242,simulated7786,simulated,0.08241272594623432,2.0,3.0
7786,7786,0,1,2,3,2,0,3,1,2,0.21391849531005105,1.2955085226125225,simulated7787,simulated,0.11097928096143846,2.0,1.0
7787,7787,0,1,2,2,3,1,1,2,2,0.17774428400547634,1.2512060436058838,simulated7788,simulated,0.14059999673325493,2.0,2.0
7788,7788,0,1,2,3,0,3,3,1,1,0.19531421173068345,1.2038746566600715,simulated7789,simulated,0.11658586097101248,3.0,3.0
7789,7789,0,1,2,1,3,2,1,3,2,0.18988375704939295,1.1666887583725172,simulated7790,simulated,0.11583337544372392,2.0,1.0
7790,7790,0,1,1,1,1,2,3,3,1,0.21566260169244345,1.026689683309816,simulated7791,simulated,0.06285012183420778,3.0,2.0
7791,7791,0,1,1,2,0,1,0,1,3,0.19896784279115945,1.0299008895236783,simulated7792,simulated,0.07985041530743406,2.0,2.0
7792,7792,0,1,2,1,1,0,3,2,2,0.2246101712836448,1.1367346894611448,simulated7793,simulated,0.07599698140077632,3.0,3.0
7793,7793,0,1,1,2,2,0,2,3,1,0.1949011982404809,1.1478763790958355,simulated7794,simulated,0.10729324411589827,3.0,3.0
7794,7794,0,1,2,0,3,1,0,2,0,0.2040762727167924,0.9749508330966437,simulated7795,simulated,0.06388440725978912,2.0,2.0
7795,7795,0,1,2,3,0,1,2,2,0,0.22646898301839324,1.2696811935484071,simulated7796,simulated,0.09493239113407106,1.0,2.0
7796,7796,0,0,1,1,2,1,3,1,0,0.17914564802154054,1.0507330405653337,simulated7797,simulated,0.10343985742774492,2.0,3.0
7797,7797,0,1,2,0,0,2,1,3,3,0.21218153662577088,0.929480726042606,simulated7798,simulated,0.04691618914937822,2.0,3.0
7798,7798,0,0,1,2,1,1,0,3,3,0.2103833359961491,0.9872924173575994,simulated7799,simulated,0.06016185869809752,3.0,2.0
7799,7799,0,1,1,2,3,2,1,3,0,0.21010913582977556,1.2664367576141573,simulated7800,simulated,0.11068446584771713,2.0,3.0
7800,7800,0,1,2,2,0,0,1,1,3,0.14638281650806714,1.0744156917641317,simulated7801,simulated,0.14027061162971385,2.0,3.0
7801,7801,0,1,1,1,2,2,3,0,3,0.2051290712420759,1.1450578363097732,simulated7802,simulated,0.09671446421068768,1.0,2.0
7802,7802,0,1,2,3,2,2,0,3,1,0.24236170081006025,1.2678819903973566,simulated7803,simulated,0.07894848898118641,3.0,2.0
7803,7803,0,1,2,0,0,0,0,1,3,0.1564473246190835,0.7354455212992054,simulated7804,simulated,0.06278642066923308,3.0,2.0
7804,7804,0,1,0,2,1,2,2,2,3,0.15544061989639554,1.084810771858753,simulated7805,simulated,0.13346108113344946,3.0,2.0
7805,7805,0,1,2,3,0,0,2,3,3,0.1910580334522685,1.2443515798108824,simulated7806,simulated,0.12645335394469098,1.0,2.0
7806,7806,0,1,1,2,0,1,1,2,3,0.1674267072889517,1.0763727035739925,simulated7807,simulated,0.12003189002875328,2.0,2.0
7807,7807,0,1,2,3,3,2,2,0,2,0.24248406783241605,1.304035484096741,simulated7808,simulated,0.0838759645618966,2.0,3.0
7808,7808,0,1,2,0,1,3,3,2,0,0.24064382744807955,1.0820891462276865,simulated7809,simulated,0.04942791778344429,2.0,1.0
7809,7809,0,1,2,2,1,1,1,2,3,0.1590461194230397,1.115730462911612,simulated7810,simulated,0.13611297515408427,2.0,2.0
7810,7810,0,1,1,2,2,2,2,3,2,0.202949438850222,1.1502574687423903,simulated7811,simulated,0.09985290820757067,2.0,3.0
7811,7811,0,1,0,2,3,1,0,3,2,0.18221540015790366,1.1749920169922283,simulated7812,simulated,0.12495494460531388,3.0,2.0
7812,7812,0,1,2,0,3,1,1,3,0,0.2022486284221814,1.0496798175605242,simulated7813,simulated,0.0805823987865742,3.0,1.0
7813,7813,0,0,0,1,0,2,3,1,1,0.16443257828306812,0.8610896474046932,simulated7814,simulated,0.08000054738745606,2.0,3.0
7814,7814,0,1,2,3,0,3,2,2,1,0.22193832583168427,1.272792496770656,simulated7815,simulated,0.09985496939172923,1.0,3.0
7815,7815,0,1,2,3,0,3,1,0,1,0.19614195044737184,1.197106715726318,simulated7816,simulated,0.11482849318893833,2.0,2.0
7816,7816,0,1,1,0,0,2,3,0,0,0.21120157177819232,0.8772445936368132,simulated7817,simulated,0.03739541159702387,3.0,2.0
7817,7817,0,1,2,0,1,0,3,0,2,0.23656642258354865,1.004484788499516,simulated7818,simulated,0.03798495929972614,2.0,2.0
7818,7818,0,1,2,2,2,1,3,3,2,0.2459279849817433,1.2635582590301675,simulated7819,simulated,0.07481200481142669,2.0,2.0
7819,7819,0,1,0,1,2,2,3,3,2,0.19931747203286496,1.1683924187701216,simulated7820,simulated,0.1069030903029521,2.0,3.0
7820,7820,0,0,1,1,2,2,1,0,3,0.1243033411483948,0.9273703304951366,simulated7821,simulated,0.13257030913061033,3.0,3.0
7821,7821,0,1,2,3,0,1,0,1,0,0.21099890972336396,1.1462591048027626,simulated7822,simulated,0.09118486331860916,2.0,2.0
7822,7822,0,1,1,2,2,3,3,0,3,0.25269100061058136,1.2797478598990524,simulated7823,simulated,0.07037666287935276,2.0,3.0
7823,7823,0,1,2,0,2,1,2,3,2,0.20065287812404756,1.0327220044391516,simulated7824,simulated,0.07879092000148874,3.0,2.0
7824,7824,0,1,1,2,2,1,3,0,1,0.2737817107939682,1.2491939468968547,simulated7825,simulated,0.04524695546888922,2.0,3.0
7825,7825,0,1,0,2,0,3,1,0,3,0.1565648588935591,1.084245888038097,simulated7826,simulated,0.13224585583546822,2.0,2.0
7826,7826,0,1,0,0,2,1,3,2,1,0.19534773197408076,0.9973301973155616,simulated7827,simulated,0.0769106060923319,2.0,2.0
7827,7827,0,1,2,2,3,0,1,0,1,0.16657957105398213,1.2291624672851669,simulated7828,simulated,0.14856808612960629,1.0,2.0
7828,7828,0,1,2,2,3,1,0,2,2,0.1885105417551325,1.2021913663390469,simulated7829,simulated,0.12309117217871325,2.0,2.0
7829,7829,0,1,1,2,1,3,1,1,2,0.2130489949730694,1.1393420016869804,simulated7830,simulated,0.08784338661387146,2.0,3.0
7830,7830,0,1,2,3,0,0,0,2,3,0.19168674581515902,1.1447029391297254,simulated7831,simulated,0.10983797622886572,2.0,2.0
7831,7831,0,1,2,0,1,3,2,3,0,0.2223172453240989,1.0577473071170036,simulated7832,simulated,0.06256292054288946,2.0,1.0
7832,7832,0,0,1,2,2,0,0,3,3,0.18054541599312254,0.8972114993107858,simulated7833,simulated,0.07142986600809728,2.0,2.0
7833,7833,0,1,2,2,0,3,3,1,3,0.19502560723979312,1.2443966831022095,simulated7834,simulated,0.12253250355210064,3.0,2.0
7834,7834,0,1,2,0,1,3,0,0,3,0.20480087510432174,0.8824775065490951,simulated7835,simulated,0.044722026753783735,3.0,2.0
7835,7835,0,1,0,2,3,0,3,3,0,0.19707508541075547,1.2468948673488418,simulated7836,simulated,0.12085138540612028,3.0,3.0
7836,7836,0,1,0,0,0,2,3,2,3,0.18057714238117395,0.8695400935421983,simulated7837,simulated,0.06587684458274187,2.0,2.0
7837,7837,0,1,2,3,3,0,0,3,3,0.20445748947512365,1.1755475007499512,simulated7838,simulated,0.1032343369399065,3.0,3.0
7838,7838,0,1,2,3,0,1,1,2,0,0.20306110412653933,1.226024813555616,simulated7839,simulated,0.11201913327997122,1.0,1.0
7839,7839,0,0,1,2,3,2,1,3,1,0.19945437792421128,1.1415873907686314,simulated7840,simulated,0.10161620149048628,3.0,2.0
7840,7840,0,0,1,0,0,0,2,3,0,0.1719026920728245,0.5906410956170336,simulated7841,simulated,0.014302031990127572,2.0,3.0
7841,7841,0,1,2,3,3,3,3,1,3,0.21284490517566332,1.2215196309777738,simulated7842,simulated,0.10169465009196034,2.0,3.0
7842,7842,0,1,1,1,0,1,2,3,1,0.17107347514659174,0.9856930045510568,simulated7843,simulated,0.09835999895295536,2.0,3.0
7843,7843,0,1,2,0,0,2,0,3,3,0.20009161782801765,0.8394763760288377,simulated7844,simulated,0.04074465436337538,3.0,3.0
7844,7844,0,1,2,2,0,0,0,1,3,0.13685092864383885,1.0108427994499098,simulated7845,simulated,0.1369263937531625,2.0,2.0
7845,7845,0,1,0,0,2,2,0,3,0,0.14960344378860635,0.8222959033266181,simulated7846,simulated,0.08681266226249744,3.0,2.0
7846,7846,0,1,1,2,1,2,3,3,1,0.2848185422047316,1.2745759401790868,simulated7847,simulated,0.03785980132079449,3.0,3.0
7847,7847,0,1,1,2,1,0,3,3,1,0.27455824987032296,1.257039299308948,simulated7848,simulated,0.04557500957371833,3.0,3.0
7848,7848,0,1,1,0,1,2,2,3,1,0.23570370965811405,0.9785910188613128,simulated7849,simulated,0.03362738133976854,2.0,2.0
7849,7849,0,1,0,0,2,0,3,0,1,0.1763348079638022,0.9209997935796848,simulated7850,simulated,0.0803087894887003,2.0,2.0
7850,7850,0,1,2,3,1,2,3,3,2,0.2540319879352277,1.282281350508693,simulated7851,simulated,0.06941925810551694,3.0,2.0
7851,7851,0,1,0,0,1,2,0,1,3,0.13104956796860526,0.7003307538024761,simulated7852,simulated,0.08066002992133951,2.0,2.0
7852,7852,0,1,2,2,1,3,3,2,0,0.20857014115144312,1.2809128668979997,simulated7853,simulated,0.11423748207206855,2.0,1.0
7853,7853,0,1,0,2,3,3,0,2,1,0.18536486034914668,1.1753929430345071,simulated7854,simulated,0.1219412923773568,2.0,3.0
7854,7854,0,1,2,3,1,2,2,1,2,0.2613798126979401,1.3231498413283598,simulated7855,simulated,0.06784172450243396,2.0,2.0
7855,7855,0,1,2,0,3,3,2,2,1,0.24361212604236515,1.120257518854634,simulated7856,simulated,0.05415157294949599,2.0,3.0
7856,7856,0,1,0,0,2,1,2,3,1,0.16214728891194075,0.9493457955504374,simulated7857,simulated,0.09987119670680844,3.0,2.0
7857,7857,0,1,0,2,1,3,0,0,1,0.1891241587452688,1.066818750974068,simulated7858,simulated,0.09686495969000238,3.0,3.0
7858,7858,0,1,2,1,0,0,3,3,1,0.1990485070963988,1.1144526118470053,simulated7859,simulated,0.09665149804614696,1.0,3.0
7859,7859,0,1,1,1,2,3,0,0,0,0.15756775993741767,0.9815237203189566,simulated7860,simulated,0.11077794540197457,2.0,3.0
7860,7860,0,1,1,0,2,1,1,3,0,0.19096081714244084,0.935594214760164,simulated7861,simulated,0.06887965673033,2.0,2.0
7861,7861,0,1,2,2,1,1,0,2,3,0.18119462957464336,1.0857005806750413,simulated7862,simulated,0.1084137165005147,3.0,2.0
7862,7862,0,0,1,1,0,1,2,3,1,0.17283483630537544,0.9177220771080512,simulated7863,simulated,0.08310112401786449,3.0,3.0
7863,7863,0,1,2,2,2,3,1,0,2,0.17913094523954176,1.15752361706039,simulated7864,simulated,0.12462388224336288,2.0,2.0
7864,7864,0,1,0,2,2,2,2,3,1,0.15595522042625445,1.102325237385309,simulated7865,simulated,0.13646451074239574,2.0,3.0
7865,7865,0,1,0,2,2,1,3,3,3,0.24133768294132896,1.2433945995102502,simulated7866,simulated,0.07654473490300408,1.0,3.0
7866,7866,0,1,1,0,2,0,3,3,1,0.2499379514831104,1.0408837171721808,simulated7867,simulated,0.032110394293806466,3.0,3.0
7867,7867,0,0,1,1,2,1,3,0,0,0.18678741905334384,1.0361241531763348,simulated7868,simulated,0.09304058385109627,3.0,3.0
7868,7868,0,1,2,0,0,3,1,2,3,0.19377926391575415,0.9330741585827048,simulated7869,simulated,0.06564431410363601,3.0,2.0
7869,7869,0,1,1,2,3,2,1,2,0,0.197293473225882,1.2447135113072303,simulated7870,simulated,0.12033601146423695,1.0,3.0
7870,7870,0,1,0,0,2,2,3,0,2,0.19427351344259114,0.9759789538211344,simulated7871,simulated,0.07368798662204637,3.0,3.0
7871,7871,0,0,1,0,2,3,1,3,0,0.16295849765867132,0.8042722657435785,simulated7872,simulated,0.07014260771054456,2.0,2.0
7872,7872,0,0,0,1,2,1,2,3,1,0.15095397822847767,0.9770941945598429,simulated7873,simulated,0.11638118148460724,2.0,3.0
7873,7873,0,1,0,2,0,3,2,3,0,0.1535530079961298,1.1154248864752865,simulated7874,simulated,0.14142099690205526,3.0,2.0
7874,7874,0,1,2,2,2,1,2,3,2,0.16778463331984916,1.1256185235865774,simulated7875,simulated,0.12951532900985438,3.0,3.0
7875,7875,0,0,1,0,2,1,1,3,0,0.16251000207442212,0.7676014230229575,simulated7876,simulated,0.06323290765201398,2.0,2.0
7876,7876,0,1,2,0,3,3,3,3,1,0.2315594515358064,1.100332681139882,simulated7877,simulated,0.0619863113070214,3.0,3.0
7877,7877,0,1,2,3,2,2,0,2,1,0.25175582710922106,1.271348036928175,simulated7878,simulated,0.07014611152224698,3.0,2.0
7878,7878,0,1,2,3,1,1,2,1,3,0.2507765329433136,1.308955518880679,simulated7879,simulated,0.07636750300715267,2.0,2.0
7879,7879,0,1,0,2,0,3,0,0,3,0.1575420761238311,1.0054995875716988,simulated7880,simulated,0.11558818627147804,2.0,3.0
7880,7880,0,0,1,1,0,2,2,3,2,0.15771271758129998,0.9511251982430076,simulated7881,simulated,0.10457463976723252,3.0,3.0
7881,7881,0,0,1,1,2,0,3,1,3,0.16817833407995075,1.04590813998709,simulated7882,simulated,0.1132162544171051,1.0,3.0
7882,7882,0,0,0,0,1,2,3,1,0,0.14590843645788645,0.6551270120327317,simulated7883,simulated,0.05704843572100932,3.0,2.0
7883,7883,0,1,2,0,3,1,3,0,3,0.2133386337792802,1.072223601172965,simulated7884,simulated,0.07421520838098836,2.0,2.0
7884,7884,0,0,1,0,2,0,3,3,1,0.2044045971415427,0.7885064241218125,simulated7885,simulated,0.0263474754515615,3.0,2.0
7885,7885,0,1,2,2,1,3,2,3,0,0.17878809519526184,1.206029960640178,simulated7886,simulated,0.1332489662825915,3.0,1.0
7886,7886,0,0,1,2,1,3,2,1,2,0.1744782275899106,1.0506644937972598,simulated7887,simulated,0.10799126485125078,2.0,3.0
7887,7887,0,1,2,3,1,2,1,2,2,0.2510492399913669,1.2889781329088823,simulated7888,simulated,0.0732952691665961,3.0,2.0
7888,7888,0,1,1,2,2,3,2,2,2,0.20809687139206945,1.1590383640641977,simulated7889,simulated,0.0964893126820362,2.0,3.0
7889,7889,0,1,2,2,1,0,2,3,0,0.1574327341264785,1.1447156791608724,simulated7890,simulated,0.1434554424709608,2.0,1.0
7890,7890,0,1,2,0,3,3,0,1,1,0.22205426740631493,0.9844007779567028,simulated7891,simulated,0.048156377476115717,3.0,2.0
7891,7891,0,1,2,0,3,1,1,2,0,0.20437495933863148,1.0500906982043965,simulated7892,simulated,0.07858551034122054,2.0,1.0
7892,7892,0,1,2,0,1,3,1,3,0,0.201973410069203,0.9874917778095388,simulated7893,simulated,0.06846797526615382,2.0,1.0
7893,7893,0,1,2,3,0,3,2,1,1,0.2161622742185092,1.268900796038684,simulated7894,simulated,0.10504147626614116,2.0,3.0
7894,7894,0,1,2,0,1,0,1,3,0,0.18287707653970095,0.9174413937948788,simulated7895,simulated,0.07317476887458492,2.0,2.0
7895,7895,0,1,2,2,2,3,0,1,2,0.19583679837621412,1.1182562804571727,simulated7896,simulated,0.1005714262220431,1.0,2.0
7896,7896,0,1,2,1,1,3,2,2,2,0.21516916566937905,1.1164895081285744,simulated7897,simulated,0.0812594294348491,3.0,3.0
7897,7897,0,1,2,3,3,3,2,1,3,0.2395700713367628,1.3051993480957915,simulated7898,simulated,0.08692588102606381,3.0,2.0
7898,7898,0,1,2,0,1,2,3,3,1,0.2875203654163674,1.0878831027331988,simulated7899,simulated,0.004665524689721449,1.0,2.0
7899,7899,0,1,2,2,2,2,3,2,2,0.2280980100349881,1.217501594902997,simulated7900,simulated,0.08602676395723266,3.0,3.0
7900,7900,0,1,2,3,0,0,3,3,3,0.1889180465084257,1.1785194125077618,simulated7901,simulated,0.11905528625254068,2.0,3.0
7901,7901,0,1,0,1,0,2,0,2,3,0.09355216453282256,0.8409048061177571,simulated7902,simulated,0.14542518040703242,2.0,2.0
7902,7902,0,1,2,2,0,3,0,1,3,0.16480846469187216,1.094516130290239,simulated7903,simulated,0.12623444489798438,2.0,1.0
7903,7903,0,1,2,3,2,0,2,2,3,0.2087050060918494,1.309320102617752,simulated7904,simulated,0.11806247149108055,2.0,2.0
7904,7904,0,1,1,2,3,1,1,3,2,0.21864314806747176,1.260209537213707,simulated7905,simulated,0.10136195052167478,3.0,2.0
7905,7905,0,1,1,1,2,2,2,0,3,0.14524147182389746,1.0548377264163422,simulated7906,simulated,0.13747895314307865,1.0,2.0
7906,7906,0,1,1,2,2,0,3,3,2,0.2621318046054313,1.2693333910792184,simulated7907,simulated,0.05958744770986711,1.0,2.0
7907,7907,0,1,0,2,3,3,3,1,0,0.19820814310134072,1.2717540049190657,simulated7908,simulated,0.12321212297966662,2.0,3.0
7908,7908,0,0,1,2,2,1,3,3,0,0.2577566474356203,1.1037021591222556,simulated7909,simulated,0.036972884380897214,2.0,1.0
7909,7909,0,1,2,0,3,3,1,2,1,0.22738655997358115,1.0827098741382863,simulated7910,simulated,0.06257238821651656,2.0,3.0
7910,7910,0,1,2,3,1,1,1,2,3,0.22761590960711464,1.2582264712806968,simulated7911,simulated,0.09219493080561422,2.0,2.0
7911,7911,0,1,2,3,2,1,0,3,3,0.2257668681468701,1.2619391146541379,simulated7912,simulated,0.094544067914543,2.0,2.0
7912,7912,0,1,2,3,2,0,3,2,2,0.20918489143371,1.2986085943015575,simulated7913,simulated,0.1160927455752492,2.0,2.0
7913,7913,0,1,2,3,1,1,0,0,3,0.2465257495714588,1.1898311373795951,simulated7914,simulated,0.06393270023469765,3.0,3.0
7914,7914,0,1,1,2,0,1,0,2,3,0.18413854314283215,1.0357781935904773,simulated7915,simulated,0.09558506495848022,3.0,2.0
7915,7915,0,1,1,0,2,1,0,3,0,0.20217120215499484,0.8790605580652269,simulated7916,simulated,0.04660646228962845,3.0,3.0
7916,7916,0,1,1,1,2,1,0,1,3,0.14695024093183062,0.9230274099611042,simulated7917,simulated,0.1095152558168461,2.0,3.0
7917,7917,0,1,2,1,1,0,3,3,2,0.234425046554436,1.136515554480111,simulated7918,simulated,0.06632268216557093,3.0,2.0
7918,7918,0,1,2,0,3,2,3,2,2,0.2409312472817533,1.1300189356269734,simulated7919,simulated,0.05868931551141461,3.0,2.0
7919,7919,0,0,1,2,1,3,0,0,2,0.1809921309720236,0.9498893579675931,simulated7920,simulated,0.08150574063219501,2.0,2.0
7920,7920,0,1,2,0,3,1,0,3,0,0.201949941800342,0.9745399524527716,simulated7921,simulated,0.06587892664899622,3.0,2.0
7921,7921,0,1,1,2,2,3,0,1,2,0.2300395850132753,1.1380634276114805,simulated7922,simulated,0.07092391362673511,2.0,3.0
7922,7922,0,0,1,1,2,2,2,0,3,0.13763370045047252,0.986943190675672,simulated7923,simulated,0.13137770087644784,2.0,3.0
7923,7923,0,1,2,2,0,3,1,2,3,0.15208019338647172,1.1533386197425772,simulated7924,simulated,0.15036567439405288,2.0,1.0
7924,7924,0,1,2,3,0,3,0,0,1,0.2002188061125798,1.1289090048708328,simulated7925,simulated,0.09839443292830102,3.0,3.0
