,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],MI_Objective,grammar_complexity,Language,Area,LangCategory
18451,0,1,2,3,4,5,1,5,1,0.3723114316911085,1.6067629127656722,0.8621400493834552,2___1___6,simulated,simulated,simulated
4640,0,1,1,0,2,1,3,2,2,0.3722889974455239,1.3073128636220483,0.5627348687310005,2___2___4,simulated,simulated,simulated
9347,0,1,2,0,1,0,3,3,2,0.37228301630180605,1.2051191979555773,0.4605531653519652,2___2___4,simulated,simulated,simulated
19973,0,1,2,3,2,4,1,5,0,0.3722703335681876,1.617719744113164,0.8731790769767889,2___1___6,simulated,simulated,simulated
15536,0,1,1,2,1,3,4,0,1,0.37221605696261295,1.4788020915558047,0.7343699776305788,2___3___5,simulated,simulated,simulated
16823,0,1,2,3,2,3,4,2,1,0.37220244890935916,1.5847397886894594,0.8403348908707411,2___2___5,simulated,simulated,simulated
8294,0,1,1,2,1,1,3,1,1,0.37220019055799414,1.3559956740479864,0.6115952929319981,3___2___4,simulated,simulated,simulated
18974,0,1,2,3,4,4,5,3,5,0.3721795965957715,1.6177197441131643,0.8733605509216213,2___1___6,simulated,simulated,simulated
18805,0,1,1,2,3,4,5,2,5,0.37217959659577105,1.6177197441131643,0.8733605509216222,2___1___6,simulated,simulated,simulated
19306,0,1,0,2,3,3,4,2,5,0.3721795965957706,1.6177197441131643,0.8733605509216231,2___1___6,simulated,simulated,simulated
14532,0,1,2,3,1,4,0,2,2,0.3721780191189701,1.4005028007846378,0.6561467625466977,2___2___5,simulated,simulated,simulated
13222,0,1,2,3,1,2,2,2,4,0.37216876282234446,1.4453845503848406,0.7010470247401517,2___2___5,simulated,simulated,simulated
19727,0,1,2,0,3,0,4,5,0,0.3721557100581734,1.4257758394636955,0.6814644193473487,2___3___6,simulated,simulated,simulated
17442,0,1,1,0,2,3,3,4,3,0.3721411481687902,1.3966867942362429,0.6524044978986625,2___3___5,simulated,simulated,simulated
12763,0,1,2,3,4,4,1,1,1,0.3721352551524011,1.3943415628318245,0.6500710525270224,2___2___5,simulated,simulated,simulated
14293,0,1,2,2,0,3,4,3,3,0.37213481361914846,1.535508146176077,0.79123851893778,2___2___5,simulated,simulated,simulated
16531,0,1,2,3,3,4,2,2,1,0.3721265341679616,1.4276270024071898,0.6833739340712666,2___1___5,simulated,simulated,simulated
14755,0,1,2,1,3,3,4,2,0,0.37209807716339927,1.545569849936055,0.8013736956092565,2___1___5,simulated,simulated,simulated
15234,0,1,2,2,2,0,3,4,1,0.37209386925414956,1.5067053953343108,0.7625176568260117,2___1___5,simulated,simulated,simulated
11597,0,1,2,2,1,2,3,1,4,0.37208257489267305,1.4813698271367814,0.7372046773514354,2___3___5,simulated,simulated,simulated
20840,0,1,2,3,4,5,1,0,6,0.3720672593178753,1.6107912453631523,0.8666567267274017,2___1___7,simulated,simulated,simulated
5595,0,1,2,0,0,2,3,1,1,0.372056496111727,1.1824002515848977,0.43828725936144375,2___2___4,simulated,simulated,simulated
19752,0,1,2,3,3,4,5,3,2,0.37204611824740774,1.537910399814722,0.7938181633199066,2___3___6,simulated,simulated,simulated
18719,0,1,2,3,1,4,0,5,1,0.37201587360948407,1.4616743557362448,0.7176426085172767,2___3___6,simulated,simulated,simulated
11197,0,1,1,0,2,3,3,3,4,0.37201275596121053,1.3114900682039872,0.5674645562815661,2___2___5,simulated,simulated,simulated
20995,0,1,2,3,4,5,4,6,0,0.37200901180333545,1.6898696382902736,0.9458516146836027,2___1___7,simulated,simulated,simulated
8998,0,0,1,0,2,1,3,3,1,0.3719997470428855,1.1494015505380686,0.40540205645229754,2___3___4,simulated,simulated,simulated
15168,0,1,2,3,4,2,1,1,4,0.3719168015796377,1.4657605056376128,0.7219269024783375,2___3___5,simulated,simulated,simulated
11557,0,1,2,3,3,3,2,4,1,0.37187784691973125,1.506705395334311,0.7629497014948485,2___1___5,simulated,simulated,simulated
12308,0,0,1,2,1,3,4,0,3,0.37186830875473187,1.465760505637613,0.7220238881281493,2___3___5,simulated,simulated,simulated
13648,0,1,0,2,1,0,3,1,4,0.37186743793447863,1.4813698271367814,0.7376349512678242,2___3___5,simulated,simulated,simulated
12919,0,1,2,3,3,3,4,2,0,0.371856266935251,1.5067053953343108,0.7629928614638088,2___1___5,simulated,simulated,simulated
16169,0,1,2,3,0,0,4,4,1,0.37184324786467204,1.4276270024071898,0.6839405066778457,2___1___5,simulated,simulated,simulated
12643,0,0,1,2,3,1,3,4,4,0.37183291294025,1.4907420039940293,0.7470761781135293,2___2___5,simulated,simulated,simulated
15158,0,1,0,2,0,3,4,4,1,0.3718286685188017,1.4276270024071898,0.6839696653695864,2___1___5,simulated,simulated,simulated
19454,0,1,2,0,3,4,3,5,2,0.37181576907826663,1.446754963967936,0.7031234258114027,2___3___6,simulated,simulated,simulated
19469,0,1,2,2,0,3,4,5,2,0.3718111074282211,1.5849736226165545,0.8413514077601123,2___2___6,simulated,simulated,simulated
20065,0,1,2,3,4,2,0,0,5,0.37178528909474395,1.394516117367085,0.6509455391775971,2___3___6,simulated,simulated,simulated
12403,0,1,0,2,3,2,4,4,3,0.3717695400565606,1.5176622266818027,0.7741231465686815,2___1___5,simulated,simulated,simulated
5999,0,1,0,2,1,1,3,3,1,0.37169230082138016,1.3787445741244433,0.635359972481683,2___3___4,simulated,simulated,simulated
19707,0,1,2,3,4,5,0,1,1,0.3716842929497668,1.4616743557362448,0.7183057698367112,2___2___6,simulated,simulated,simulated
19360,0,0,1,2,3,0,4,0,5,0.3716587022792708,1.4664914570089338,0.7231740524503922,2___2___6,simulated,simulated,simulated
18094,0,1,2,1,3,0,2,4,5,0.37159596461247246,1.5898121208589118,0.8466201916339668,2___1___6,simulated,simulated,simulated
