,mu,gamma,loc,total_num_words,total_distal,distal,word,value
0,0.01,1,place,2,3,1,1,0.22
1,0.01,1,place,2,3,1,2,0.78
2,0.01,1,place,2,3,2,1,0.22
3,0.01,1,place,2,3,2,2,0.78
4,0.01,1,place,2,3,3,1,0.22
5,0.01,1,place,2,3,3,2,0.78
6,0.01,1,place,3,3,1,1,0.34
7,0.01,1,place,3,3,1,2,0.57
8,0.01,1,place,3,3,1,3,0.09
9,0.01,1,place,3,3,2,1,0.34
10,0.01,1,place,3,3,2,2,0.57
11,0.01,1,place,3,3,2,3,0.09
12,0.01,1,place,3,3,3,1,0.34
13,0.01,1,place,3,3,3,2,0.56
14,0.01,1,place,3,3,3,3,0.1
15,0.01,1,goal,2,3,1,1,0.29
16,0.01,1,goal,2,3,1,2,0.71
17,0.01,1,goal,2,3,2,1,0.29
18,0.01,1,goal,2,3,2,2,0.71
19,0.01,1,goal,2,3,3,1,0.29
20,0.01,1,goal,2,3,3,2,0.71
21,0.01,1,goal,3,3,1,1,0.65
22,0.01,1,goal,3,3,1,2,0.17
23,0.01,1,goal,3,3,1,3,0.18
24,0.01,1,goal,3,3,2,1,0.65
25,0.01,1,goal,3,3,2,2,0.16
26,0.01,1,goal,3,3,2,3,0.19
27,0.01,1,goal,3,3,3,1,0.65
28,0.01,1,goal,3,3,3,2,0.16
29,0.01,1,goal,3,3,3,3,0.19
30,0.01,1,source,2,3,1,1,0.43
31,0.01,1,source,2,3,1,2,0.57
32,0.01,1,source,2,3,2,1,0.43
33,0.01,1,source,2,3,2,2,0.57
34,0.01,1,source,2,3,3,1,0.43
35,0.01,1,source,2,3,3,2,0.57
36,0.01,1,source,3,3,1,1,0.47
37,0.01,1,source,3,3,1,2,0.21
38,0.01,1,source,3,3,1,3,0.32
39,0.01,1,source,3,3,2,1,0.47
40,0.01,1,source,3,3,2,2,0.21
41,0.01,1,source,3,3,2,3,0.32
42,0.01,1,source,3,3,3,1,0.47
43,0.01,1,source,3,3,3,2,0.2
44,0.01,1,source,3,3,3,3,0.33
45,0.01,1,place,2,4,1,1,0.31
46,0.01,1,place,2,4,1,2,0.69
47,0.01,1,place,2,4,2,1,0.31
48,0.01,1,place,2,4,2,2,0.69
49,0.01,1,place,2,4,3,1,0.31
50,0.01,1,place,2,4,3,2,0.69
51,0.01,1,place,2,4,4,1,0.3
52,0.01,1,place,2,4,4,2,0.7
53,0.01,1,place,3,4,1,1,0.24
54,0.01,1,place,3,4,1,2,0.58
55,0.01,1,place,3,4,1,3,0.19
56,0.01,1,place,3,4,2,1,0.23
57,0.01,1,place,3,4,2,2,0.58
58,0.01,1,place,3,4,2,3,0.19
59,0.01,1,place,3,4,3,1,0.23
60,0.01,1,place,3,4,3,2,0.57
61,0.01,1,place,3,4,3,3,0.2
62,0.01,1,place,3,4,4,1,0.22
63,0.01,1,place,3,4,4,2,0.57
64,0.01,1,place,3,4,4,3,0.21
65,0.01,1,place,4,4,1,1,0.39
66,0.01,1,place,4,4,1,2,0.14
67,0.01,1,place,4,4,1,3,0.18
68,0.01,1,place,4,4,1,4,0.29
69,0.01,1,place,4,4,2,1,0.38
70,0.01,1,place,4,4,2,2,0.14
71,0.01,1,place,4,4,2,3,0.18
72,0.01,1,place,4,4,2,4,0.29
73,0.01,1,place,4,4,3,1,0.36
74,0.01,1,place,4,4,3,2,0.15
75,0.01,1,place,4,4,3,3,0.18
76,0.01,1,place,4,4,3,4,0.31
77,0.01,1,place,4,4,4,1,0.34
78,0.01,1,place,4,4,4,2,0.15
79,0.01,1,place,4,4,4,3,0.19
80,0.01,1,place,4,4,4,4,0.32
81,0.01,1,goal,2,4,1,1,0.63
82,0.01,1,goal,2,4,1,2,0.37
83,0.01,1,goal,2,4,2,1,0.63
84,0.01,1,goal,2,4,2,2,0.37
85,0.01,1,goal,2,4,3,1,0.63
86,0.01,1,goal,2,4,3,2,0.37
87,0.01,1,goal,2,4,4,1,0.62
88,0.01,1,goal,2,4,4,2,0.38
89,0.01,1,goal,3,4,1,1,0.5
90,0.01,1,goal,3,4,1,2,0.3
91,0.01,1,goal,3,4,1,3,0.2
92,0.01,1,goal,3,4,2,1,0.49
93,0.01,1,goal,3,4,2,2,0.3
94,0.01,1,goal,3,4,2,3,0.21
95,0.01,1,goal,3,4,3,1,0.49
96,0.01,1,goal,3,4,3,2,0.3
97,0.01,1,goal,3,4,3,3,0.22
98,0.01,1,goal,3,4,4,1,0.48
99,0.01,1,goal,3,4,4,2,0.3
100,0.01,1,goal,3,4,4,3,0.22
101,0.01,1,goal,4,4,1,1,0.4
102,0.01,1,goal,4,4,1,2,0.09
103,0.01,1,goal,4,4,1,3,0.39
104,0.01,1,goal,4,4,1,4,0.12
105,0.01,1,goal,4,4,2,1,0.4
106,0.01,1,goal,4,4,2,2,0.09
107,0.01,1,goal,4,4,2,3,0.39
108,0.01,1,goal,4,4,2,4,0.12
109,0.01,1,goal,4,4,3,1,0.4
110,0.01,1,goal,4,4,3,2,0.09
111,0.01,1,goal,4,4,3,3,0.39
112,0.01,1,goal,4,4,3,4,0.12
113,0.01,1,goal,4,4,4,1,0.39
114,0.01,1,goal,4,4,4,2,0.09
115,0.01,1,goal,4,4,4,3,0.39
116,0.01,1,goal,4,4,4,4,0.12
117,0.01,1,source,2,4,1,1,0.44
118,0.01,1,source,2,4,1,2,0.56
119,0.01,1,source,2,4,2,1,0.44
120,0.01,1,source,2,4,2,2,0.56
121,0.01,1,source,2,4,3,1,0.44
122,0.01,1,source,2,4,3,2,0.56
123,0.01,1,source,2,4,4,1,0.44
124,0.01,1,source,2,4,4,2,0.56
125,0.01,1,source,3,4,1,1,0.55
126,0.01,1,source,3,4,1,2,0.08
127,0.01,1,source,3,4,1,3,0.37
128,0.01,1,source,3,4,2,1,0.55
129,0.01,1,source,3,4,2,2,0.08
130,0.01,1,source,3,4,2,3,0.37
131,0.01,1,source,3,4,3,1,0.55
132,0.01,1,source,3,4,3,2,0.08
133,0.01,1,source,3,4,3,3,0.37
134,0.01,1,source,3,4,4,1,0.54
135,0.01,1,source,3,4,4,2,0.08
136,0.01,1,source,3,4,4,3,0.38
137,0.01,1,source,4,4,1,1,0.33
138,0.01,1,source,4,4,1,2,0.49
139,0.01,1,source,4,4,1,3,0.04
140,0.01,1,source,4,4,1,4,0.14
141,0.01,1,source,4,4,2,1,0.32
142,0.01,1,source,4,4,2,2,0.49
143,0.01,1,source,4,4,2,3,0.04
144,0.01,1,source,4,4,2,4,0.14
145,0.01,1,source,4,4,3,1,0.31
146,0.01,1,source,4,4,3,2,0.5
147,0.01,1,source,4,4,3,3,0.04
148,0.01,1,source,4,4,3,4,0.15
149,0.01,1,source,4,4,4,1,0.3
150,0.01,1,source,4,4,4,2,0.49
151,0.01,1,source,4,4,4,3,0.05
152,0.01,1,source,4,4,4,4,0.16
153,0.01,1,place,2,5,1,1,0.48
154,0.01,1,place,2,5,1,2,0.52
155,0.01,1,place,2,5,2,1,0.48
156,0.01,1,place,2,5,2,2,0.52
157,0.01,1,place,2,5,3,1,0.48
158,0.01,1,place,2,5,3,2,0.52
159,0.01,1,place,2,5,4,1,0.48
160,0.01,1,place,2,5,4,2,0.52
161,0.01,1,place,2,5,5,1,0.48
162,0.01,1,place,2,5,5,2,0.52
163,0.01,1,place,3,5,1,1,0.43
164,0.01,1,place,3,5,1,2,0.36
165,0.01,1,place,3,5,1,3,0.21
166,0.01,1,place,3,5,2,1,0.42
167,0.01,1,place,3,5,2,2,0.36
168,0.01,1,place,3,5,2,3,0.22
169,0.01,1,place,3,5,3,1,0.41
170,0.01,1,place,3,5,3,2,0.36
171,0.01,1,place,3,5,3,3,0.23
172,0.01,1,place,3,5,4,1,0.38
173,0.01,1,place,3,5,4,2,0.37
174,0.01,1,place,3,5,4,3,0.24
175,0.01,1,place,3,5,5,1,0.35
176,0.01,1,place,3,5,5,2,0.39
177,0.01,1,place,3,5,5,3,0.26
178,0.01,1,place,4,5,1,1,0.38
179,0.01,1,place,4,5,1,2,0.21
180,0.01,1,place,4,5,1,3,0.21
181,0.01,1,place,4,5,1,4,0.2
182,0.01,1,place,4,5,2,1,0.37
183,0.01,1,place,4,5,2,2,0.21
184,0.01,1,place,4,5,2,3,0.21
185,0.01,1,place,4,5,2,4,0.21
186,0.01,1,place,4,5,3,1,0.36
187,0.01,1,place,4,5,3,2,0.21
188,0.01,1,place,4,5,3,3,0.21
189,0.01,1,place,4,5,3,4,0.22
190,0.01,1,place,4,5,4,1,0.35
191,0.01,1,place,4,5,4,2,0.21
192,0.01,1,place,4,5,4,3,0.21
193,0.01,1,place,4,5,4,4,0.23
194,0.01,1,place,4,5,5,1,0.34
195,0.01,1,place,4,5,5,2,0.21
196,0.01,1,place,4,5,5,3,0.21
197,0.01,1,place,4,5,5,4,0.24
198,0.01,1,place,5,5,1,1,0.17
199,0.01,1,place,5,5,1,2,0.12
200,0.01,1,place,5,5,1,3,0.36
201,0.01,1,place,5,5,1,4,0.07
202,0.01,1,place,5,5,1,5,0.28
203,0.01,1,place,5,5,2,1,0.17
204,0.01,1,place,5,5,2,2,0.12
205,0.01,1,place,5,5,2,3,0.36
206,0.01,1,place,5,5,2,4,0.07
207,0.01,1,place,5,5,2,5,0.28
208,0.01,1,place,5,5,3,1,0.16
209,0.01,1,place,5,5,3,2,0.12
210,0.01,1,place,5,5,3,3,0.35
211,0.01,1,place,5,5,3,4,0.08
212,0.01,1,place,5,5,3,5,0.3
213,0.01,1,place,5,5,4,1,0.14
214,0.01,1,place,5,5,4,2,0.11
215,0.01,1,place,5,5,4,3,0.33
216,0.01,1,place,5,5,4,4,0.09
217,0.01,1,place,5,5,4,5,0.33
218,0.01,1,place,5,5,5,1,0.13
219,0.01,1,place,5,5,5,2,0.11
220,0.01,1,place,5,5,5,3,0.3
221,0.01,1,place,5,5,5,4,0.1
222,0.01,1,place,5,5,5,5,0.36
223,0.01,1,goal,2,5,1,1,0.38
224,0.01,1,goal,2,5,1,2,0.62
225,0.01,1,goal,2,5,2,1,0.37
226,0.01,1,goal,2,5,2,2,0.63
227,0.01,1,goal,2,5,3,1,0.37
228,0.01,1,goal,2,5,3,2,0.63
229,0.01,1,goal,2,5,4,1,0.37
230,0.01,1,goal,2,5,4,2,0.63
231,0.01,1,goal,2,5,5,1,0.37
232,0.01,1,goal,2,5,5,2,0.63
233,0.01,1,goal,3,5,1,1,0.34
234,0.01,1,goal,3,5,1,2,0.21
235,0.01,1,goal,3,5,1,3,0.45
236,0.01,1,goal,3,5,2,1,0.33
237,0.01,1,goal,3,5,2,2,0.21
238,0.01,1,goal,3,5,2,3,0.46
239,0.01,1,goal,3,5,3,1,0.31
240,0.01,1,goal,3,5,3,2,0.21
241,0.01,1,goal,3,5,3,3,0.48
242,0.01,1,goal,3,5,4,1,0.29
243,0.01,1,goal,3,5,4,2,0.21
244,0.01,1,goal,3,5,4,3,0.5
245,0.01,1,goal,3,5,5,1,0.28
246,0.01,1,goal,3,5,5,2,0.21
247,0.01,1,goal,3,5,5,3,0.51
248,0.01,1,goal,4,5,1,1,0.2
249,0.01,1,goal,4,5,1,2,0.24
250,0.01,1,goal,4,5,1,3,0.16
251,0.01,1,goal,4,5,1,4,0.4
252,0.01,1,goal,4,5,2,1,0.2
253,0.01,1,goal,4,5,2,2,0.24
254,0.01,1,goal,4,5,2,3,0.15
255,0.01,1,goal,4,5,2,4,0.41
256,0.01,1,goal,4,5,3,1,0.19
257,0.01,1,goal,4,5,3,2,0.24
258,0.01,1,goal,4,5,3,3,0.15
259,0.01,1,goal,4,5,3,4,0.43
260,0.01,1,goal,4,5,4,1,0.18
261,0.01,1,goal,4,5,4,2,0.23
262,0.01,1,goal,4,5,4,3,0.14
263,0.01,1,goal,4,5,4,4,0.44
264,0.01,1,goal,4,5,5,1,0.18
265,0.01,1,goal,4,5,5,2,0.23
266,0.01,1,goal,4,5,5,3,0.14
267,0.01,1,goal,4,5,5,4,0.46
268,0.01,1,goal,5,5,1,1,0.14
269,0.01,1,goal,5,5,1,2,0.2
270,0.01,1,goal,5,5,1,3,0.39
271,0.01,1,goal,5,5,1,4,0.14
272,0.01,1,goal,5,5,1,5,0.13
273,0.01,1,goal,5,5,2,1,0.14
274,0.01,1,goal,5,5,2,2,0.2
275,0.01,1,goal,5,5,2,3,0.39
276,0.01,1,goal,5,5,2,4,0.14
277,0.01,1,goal,5,5,2,5,0.13
278,0.01,1,goal,5,5,3,1,0.14
279,0.01,1,goal,5,5,3,2,0.2
280,0.01,1,goal,5,5,3,3,0.37
281,0.01,1,goal,5,5,3,4,0.15
282,0.01,1,goal,5,5,3,5,0.14
283,0.01,1,goal,5,5,4,1,0.14
284,0.01,1,goal,5,5,4,2,0.2
285,0.01,1,goal,5,5,4,3,0.35
286,0.01,1,goal,5,5,4,4,0.16
287,0.01,1,goal,5,5,4,5,0.15
288,0.01,1,goal,5,5,5,1,0.14
289,0.01,1,goal,5,5,5,2,0.19
290,0.01,1,goal,5,5,5,3,0.34
291,0.01,1,goal,5,5,5,4,0.16
292,0.01,1,goal,5,5,5,5,0.16
293,0.01,1,source,2,5,1,1,0.39
294,0.01,1,source,2,5,1,2,0.61
295,0.01,1,source,2,5,2,1,0.39
296,0.01,1,source,2,5,2,2,0.61
297,0.01,1,source,2,5,3,1,0.39
298,0.01,1,source,2,5,3,2,0.61
299,0.01,1,source,2,5,4,1,0.39
300,0.01,1,source,2,5,4,2,0.61
301,0.01,1,source,2,5,5,1,0.39
302,0.01,1,source,2,5,5,2,0.61
303,0.01,1,source,3,5,1,1,0.47
304,0.01,1,source,3,5,1,2,0.22
305,0.01,1,source,3,5,1,3,0.32
306,0.01,1,source,3,5,2,1,0.46
307,0.01,1,source,3,5,2,2,0.22
308,0.01,1,source,3,5,2,3,0.32
309,0.01,1,source,3,5,3,1,0.46
310,0.01,1,source,3,5,3,2,0.22
311,0.01,1,source,3,5,3,3,0.32
312,0.01,1,source,3,5,4,1,0.45
313,0.01,1,source,3,5,4,2,0.23
314,0.01,1,source,3,5,4,3,0.33
315,0.01,1,source,3,5,5,1,0.43
316,0.01,1,source,3,5,5,2,0.23
317,0.01,1,source,3,5,5,3,0.33
318,0.01,1,source,4,5,1,1,0.54
319,0.01,1,source,4,5,1,2,0.16
320,0.01,1,source,4,5,1,3,0.07
321,0.01,1,source,4,5,1,4,0.23
322,0.01,1,source,4,5,2,1,0.54
323,0.01,1,source,4,5,2,2,0.16
324,0.01,1,source,4,5,2,3,0.07
325,0.01,1,source,4,5,2,4,0.23
326,0.01,1,source,4,5,3,1,0.54
327,0.01,1,source,4,5,3,2,0.15
328,0.01,1,source,4,5,3,3,0.08
329,0.01,1,source,4,5,3,4,0.23
330,0.01,1,source,4,5,4,1,0.53
331,0.01,1,source,4,5,4,2,0.14
332,0.01,1,source,4,5,4,3,0.09
333,0.01,1,source,4,5,4,4,0.24
334,0.01,1,source,4,5,5,1,0.52
335,0.01,1,source,4,5,5,2,0.13
336,0.01,1,source,4,5,5,3,0.1
337,0.01,1,source,4,5,5,4,0.25
338,0.01,1,source,5,5,1,1,0.48
339,0.01,1,source,5,5,1,2,0.09
340,0.01,1,source,5,5,1,3,0.17
341,0.01,1,source,5,5,1,4,0.13
342,0.01,1,source,5,5,1,5,0.13
343,0.01,1,source,5,5,2,1,0.48
344,0.01,1,source,5,5,2,2,0.09
345,0.01,1,source,5,5,2,3,0.17
346,0.01,1,source,5,5,2,4,0.13
347,0.01,1,source,5,5,2,5,0.13
348,0.01,1,source,5,5,3,1,0.46
349,0.01,1,source,5,5,3,2,0.09
350,0.01,1,source,5,5,3,3,0.17
351,0.01,1,source,5,5,3,4,0.14
352,0.01,1,source,5,5,3,5,0.13
353,0.01,1,source,5,5,4,1,0.45
354,0.01,1,source,5,5,4,2,0.1
355,0.01,1,source,5,5,4,3,0.18
356,0.01,1,source,5,5,4,4,0.14
357,0.01,1,source,5,5,4,5,0.13
358,0.01,1,source,5,5,5,1,0.43
359,0.01,1,source,5,5,5,2,0.1
360,0.01,1,source,5,5,5,3,0.19
361,0.01,1,source,5,5,5,4,0.15
362,0.01,1,source,5,5,5,5,0.14
363,0.01,2,place,2,3,1,1,1.0
364,0.01,2,place,2,3,1,2,0.0
365,0.01,2,place,2,3,2,1,0.0
366,0.01,2,place,2,3,2,2,1.0
367,0.01,2,place,2,3,3,1,0.0
368,0.01,2,place,2,3,3,2,1.0
369,0.01,2,place,3,3,1,1,1.0
370,0.01,2,place,3,3,1,2,0.0
371,0.01,2,place,3,3,1,3,0.0
372,0.01,2,place,3,3,2,1,0.0
373,0.01,2,place,3,3,2,2,1.0
374,0.01,2,place,3,3,2,3,0.0
375,0.01,2,place,3,3,3,1,0.0
376,0.01,2,place,3,3,3,2,0.0
377,0.01,2,place,3,3,3,3,1.0
378,0.01,2,goal,2,3,1,1,1.0
379,0.01,2,goal,2,3,1,2,0.0
380,0.01,2,goal,2,3,2,1,0.0
381,0.01,2,goal,2,3,2,2,1.0
382,0.01,2,goal,2,3,3,1,0.0
383,0.01,2,goal,2,3,3,2,1.0
384,0.01,2,goal,3,3,1,1,1.0
385,0.01,2,goal,3,3,1,2,0.0
386,0.01,2,goal,3,3,1,3,0.0
387,0.01,2,goal,3,3,2,1,0.0
388,0.01,2,goal,3,3,2,2,1.0
389,0.01,2,goal,3,3,2,3,0.0
390,0.01,2,goal,3,3,3,1,0.0
391,0.01,2,goal,3,3,3,2,0.0
392,0.01,2,goal,3,3,3,3,1.0
393,0.01,2,source,2,3,1,1,1.0
394,0.01,2,source,2,3,1,2,0.0
395,0.01,2,source,2,3,2,1,0.0
396,0.01,2,source,2,3,2,2,1.0
397,0.01,2,source,2,3,3,1,0.0
398,0.01,2,source,2,3,3,2,1.0
399,0.01,2,source,3,3,1,1,1.0
400,0.01,2,source,3,3,1,2,0.0
401,0.01,2,source,3,3,1,3,0.0
402,0.01,2,source,3,3,2,1,0.0
403,0.01,2,source,3,3,2,2,1.0
404,0.01,2,source,3,3,2,3,0.0
405,0.01,2,source,3,3,3,1,0.0
406,0.01,2,source,3,3,3,2,0.0
407,0.01,2,source,3,3,3,3,1.0
408,0.01,2,place,2,4,1,1,1.0
409,0.01,2,place,2,4,1,2,0.0
410,0.01,2,place,2,4,2,1,0.0
411,0.01,2,place,2,4,2,2,1.0
412,0.01,2,place,2,4,3,1,0.0
413,0.01,2,place,2,4,3,2,1.0
414,0.01,2,place,2,4,4,1,0.0
415,0.01,2,place,2,4,4,2,1.0
416,0.01,2,place,3,4,1,1,1.0
417,0.01,2,place,3,4,1,2,0.0
418,0.01,2,place,3,4,1,3,0.0
419,0.01,2,place,3,4,2,1,0.0
420,0.01,2,place,3,4,2,2,1.0
421,0.01,2,place,3,4,2,3,0.0
422,0.01,2,place,3,4,3,1,0.0
423,0.01,2,place,3,4,3,2,0.0
424,0.01,2,place,3,4,3,3,1.0
425,0.01,2,place,3,4,4,1,0.0
426,0.01,2,place,3,4,4,2,0.0
427,0.01,2,place,3,4,4,3,1.0
428,0.01,2,place,4,4,1,1,1.0
429,0.01,2,place,4,4,1,2,0.0
430,0.01,2,place,4,4,1,3,0.0
431,0.01,2,place,4,4,1,4,0.0
432,0.01,2,place,4,4,2,1,0.0
433,0.01,2,place,4,4,2,2,1.0
434,0.01,2,place,4,4,2,3,0.0
435,0.01,2,place,4,4,2,4,0.0
436,0.01,2,place,4,4,3,1,0.0
437,0.01,2,place,4,4,3,2,0.0
438,0.01,2,place,4,4,3,3,1.0
439,0.01,2,place,4,4,3,4,0.0
440,0.01,2,place,4,4,4,1,0.0
441,0.01,2,place,4,4,4,2,0.0
442,0.01,2,place,4,4,4,3,0.0
443,0.01,2,place,4,4,4,4,1.0
444,0.01,2,goal,2,4,1,1,1.0
445,0.01,2,goal,2,4,1,2,0.0
446,0.01,2,goal,2,4,2,1,0.0
447,0.01,2,goal,2,4,2,2,1.0
448,0.01,2,goal,2,4,3,1,0.0
449,0.01,2,goal,2,4,3,2,1.0
450,0.01,2,goal,2,4,4,1,0.0
451,0.01,2,goal,2,4,4,2,1.0
452,0.01,2,goal,3,4,1,1,1.0
453,0.01,2,goal,3,4,1,2,0.0
454,0.01,2,goal,3,4,1,3,0.0
455,0.01,2,goal,3,4,2,1,0.0
456,0.01,2,goal,3,4,2,2,1.0
457,0.01,2,goal,3,4,2,3,0.0
458,0.01,2,goal,3,4,3,1,0.0
459,0.01,2,goal,3,4,3,2,0.0
460,0.01,2,goal,3,4,3,3,1.0
461,0.01,2,goal,3,4,4,1,0.0
462,0.01,2,goal,3,4,4,2,0.0
463,0.01,2,goal,3,4,4,3,1.0
464,0.01,2,goal,4,4,1,1,1.0
465,0.01,2,goal,4,4,1,2,0.0
466,0.01,2,goal,4,4,1,3,0.0
467,0.01,2,goal,4,4,1,4,0.0
468,0.01,2,goal,4,4,2,1,0.0
469,0.01,2,goal,4,4,2,2,1.0
470,0.01,2,goal,4,4,2,3,0.0
471,0.01,2,goal,4,4,2,4,0.0
472,0.01,2,goal,4,4,3,1,0.0
473,0.01,2,goal,4,4,3,2,0.0
474,0.01,2,goal,4,4,3,3,1.0
475,0.01,2,goal,4,4,3,4,0.0
476,0.01,2,goal,4,4,4,1,0.0
477,0.01,2,goal,4,4,4,2,0.0
478,0.01,2,goal,4,4,4,3,0.0
479,0.01,2,goal,4,4,4,4,1.0
480,0.01,2,source,2,4,1,1,1.0
481,0.01,2,source,2,4,1,2,0.0
482,0.01,2,source,2,4,2,1,0.0
483,0.01,2,source,2,4,2,2,1.0
484,0.01,2,source,2,4,3,1,0.0
485,0.01,2,source,2,4,3,2,1.0
486,0.01,2,source,2,4,4,1,0.0
487,0.01,2,source,2,4,4,2,1.0
488,0.01,2,source,3,4,1,1,1.0
489,0.01,2,source,3,4,1,2,0.0
490,0.01,2,source,3,4,1,3,0.0
491,0.01,2,source,3,4,2,1,0.0
492,0.01,2,source,3,4,2,2,1.0
493,0.01,2,source,3,4,2,3,0.0
494,0.01,2,source,3,4,3,1,0.0
495,0.01,2,source,3,4,3,2,0.0
496,0.01,2,source,3,4,3,3,1.0
497,0.01,2,source,3,4,4,1,0.0
498,0.01,2,source,3,4,4,2,0.0
499,0.01,2,source,3,4,4,3,1.0
500,0.01,2,source,4,4,1,1,1.0
501,0.01,2,source,4,4,1,2,0.0
502,0.01,2,source,4,4,1,3,0.0
503,0.01,2,source,4,4,1,4,0.0
504,0.01,2,source,4,4,2,1,0.0
505,0.01,2,source,4,4,2,2,1.0
506,0.01,2,source,4,4,2,3,0.0
507,0.01,2,source,4,4,2,4,0.0
508,0.01,2,source,4,4,3,1,0.0
509,0.01,2,source,4,4,3,2,0.0
510,0.01,2,source,4,4,3,3,1.0
511,0.01,2,source,4,4,3,4,0.0
512,0.01,2,source,4,4,4,1,0.0
513,0.01,2,source,4,4,4,2,0.0
514,0.01,2,source,4,4,4,3,0.0
515,0.01,2,source,4,4,4,4,1.0
516,0.01,2,place,2,5,1,1,1.0
517,0.01,2,place,2,5,1,2,0.0
518,0.01,2,place,2,5,2,1,0.0
519,0.01,2,place,2,5,2,2,1.0
520,0.01,2,place,2,5,3,1,0.0
521,0.01,2,place,2,5,3,2,1.0
522,0.01,2,place,2,5,4,1,0.0
523,0.01,2,place,2,5,4,2,1.0
524,0.01,2,place,2,5,5,1,0.0
525,0.01,2,place,2,5,5,2,1.0
526,0.01,2,place,3,5,1,1,1.0
527,0.01,2,place,3,5,1,2,0.0
528,0.01,2,place,3,5,1,3,0.0
529,0.01,2,place,3,5,2,1,0.0
530,0.01,2,place,3,5,2,2,1.0
531,0.01,2,place,3,5,2,3,0.0
532,0.01,2,place,3,5,3,1,0.0
533,0.01,2,place,3,5,3,2,0.0
534,0.01,2,place,3,5,3,3,1.0
535,0.01,2,place,3,5,4,1,0.0
536,0.01,2,place,3,5,4,2,0.0
537,0.01,2,place,3,5,4,3,1.0
538,0.01,2,place,3,5,5,1,0.0
539,0.01,2,place,3,5,5,2,0.0
540,0.01,2,place,3,5,5,3,1.0
541,0.01,2,place,4,5,1,1,1.0
542,0.01,2,place,4,5,1,2,0.0
543,0.01,2,place,4,5,1,3,0.0
544,0.01,2,place,4,5,1,4,0.0
545,0.01,2,place,4,5,2,1,0.0
546,0.01,2,place,4,5,2,2,1.0
547,0.01,2,place,4,5,2,3,0.0
548,0.01,2,place,4,5,2,4,0.0
549,0.01,2,place,4,5,3,1,0.0
550,0.01,2,place,4,5,3,2,0.0
551,0.01,2,place,4,5,3,3,1.0
552,0.01,2,place,4,5,3,4,0.0
553,0.01,2,place,4,5,4,1,0.0
554,0.01,2,place,4,5,4,2,0.0
555,0.01,2,place,4,5,4,3,0.0
556,0.01,2,place,4,5,4,4,1.0
557,0.01,2,place,4,5,5,1,0.0
558,0.01,2,place,4,5,5,2,0.0
559,0.01,2,place,4,5,5,3,0.0
560,0.01,2,place,4,5,5,4,1.0
561,0.01,2,place,5,5,1,1,1.0
562,0.01,2,place,5,5,1,2,0.0
563,0.01,2,place,5,5,1,3,0.0
564,0.01,2,place,5,5,1,4,0.0
565,0.01,2,place,5,5,1,5,0.0
566,0.01,2,place,5,5,2,1,0.0
567,0.01,2,place,5,5,2,2,1.0
568,0.01,2,place,5,5,2,3,0.0
569,0.01,2,place,5,5,2,4,0.0
570,0.01,2,place,5,5,2,5,0.0
571,0.01,2,place,5,5,3,1,0.0
572,0.01,2,place,5,5,3,2,0.0
573,0.01,2,place,5,5,3,3,1.0
574,0.01,2,place,5,5,3,4,0.0
575,0.01,2,place,5,5,3,5,0.0
576,0.01,2,place,5,5,4,1,0.0
577,0.01,2,place,5,5,4,2,0.0
578,0.01,2,place,5,5,4,3,0.0
579,0.01,2,place,5,5,4,4,1.0
580,0.01,2,place,5,5,4,5,0.0
581,0.01,2,place,5,5,5,1,0.0
582,0.01,2,place,5,5,5,2,0.0
583,0.01,2,place,5,5,5,3,0.0
584,0.01,2,place,5,5,5,4,0.0
585,0.01,2,place,5,5,5,5,1.0
586,0.01,2,goal,2,5,1,1,1.0
587,0.01,2,goal,2,5,1,2,0.0
588,0.01,2,goal,2,5,2,1,0.0
589,0.01,2,goal,2,5,2,2,1.0
590,0.01,2,goal,2,5,3,1,0.0
591,0.01,2,goal,2,5,3,2,1.0
592,0.01,2,goal,2,5,4,1,0.0
593,0.01,2,goal,2,5,4,2,1.0
594,0.01,2,goal,2,5,5,1,0.0
595,0.01,2,goal,2,5,5,2,1.0
596,0.01,2,goal,3,5,1,1,1.0
597,0.01,2,goal,3,5,1,2,0.0
598,0.01,2,goal,3,5,1,3,0.0
599,0.01,2,goal,3,5,2,1,0.0
600,0.01,2,goal,3,5,2,2,1.0
601,0.01,2,goal,3,5,2,3,0.0
602,0.01,2,goal,3,5,3,1,0.0
603,0.01,2,goal,3,5,3,2,0.0
604,0.01,2,goal,3,5,3,3,1.0
605,0.01,2,goal,3,5,4,1,0.0
606,0.01,2,goal,3,5,4,2,0.0
607,0.01,2,goal,3,5,4,3,1.0
608,0.01,2,goal,3,5,5,1,0.0
609,0.01,2,goal,3,5,5,2,0.0
610,0.01,2,goal,3,5,5,3,1.0
611,0.01,2,goal,4,5,1,1,1.0
612,0.01,2,goal,4,5,1,2,0.0
613,0.01,2,goal,4,5,1,3,0.0
614,0.01,2,goal,4,5,1,4,0.0
615,0.01,2,goal,4,5,2,1,0.0
616,0.01,2,goal,4,5,2,2,1.0
617,0.01,2,goal,4,5,2,3,0.0
618,0.01,2,goal,4,5,2,4,0.0
619,0.01,2,goal,4,5,3,1,0.0
620,0.01,2,goal,4,5,3,2,0.0
621,0.01,2,goal,4,5,3,3,1.0
622,0.01,2,goal,4,5,3,4,0.0
623,0.01,2,goal,4,5,4,1,0.0
624,0.01,2,goal,4,5,4,2,0.0
